date,geo,search_volume,impressions,observed_clicks,dayofyear,time,budget
2020-10-30,geo_2,16645,2252,133,304,303,32.06638302974455
2020-10-30,geo_3,20867,2262,114,304,303,21.40080542716899
2020-10-30,geo_4,12210,1725,105,304,303,38.63967553650418
2020-10-30,geo_5,12065,1350,62,304,303,23.01138906683722
2020-10-30,geo_6,20882,2449,129,304,303,26.183584739102503
2020-10-30,geo_7,17190,2193,116,304,303,31.028327044279006
2020-10-30,geo_8,11020,1457,87,304,303,31.742778490600124
2020-10-30,geo_9,16281,1803,104,304,303,23.675244558057564
2020-10-31,geo_0,15061,97,6,305,304,0.7701843775969462
2020-10-31,geo_1,12093,1281,57,305,304,21.750565516933783
2020-10-31,geo_2,15442,1996,83,305,304,32.19649144058308
2020-10-31,geo_3,19452,2036,84,305,304,21.523633195558308
2020-10-31,geo_4,10744,1575,77,305,304,40.01133520875847
2020-10-31,geo_5,11638,1241,52,305,304,23.496913408983694
2020-10-31,geo_6,19711,2277,101,305,304,26.734611536198404
2020-10-31,geo_7,15600,2007,80,305,304,31.613311443195876
2020-10-31,geo_8,10090,1267,57,305,304,32.368335047713835
2020-10-31,geo_9,14997,1649,82,305,304,23.886117208311042
2020-11-01,geo_0,12715,95,3,306,305,0.8367032814080597
2020-11-01,geo_1,9339,966,39,306,305,22.107982706131082
2020-11-01,geo_2,12948,1697,65,306,305,33.149931805336244
2020-11-01,geo_3,18004,1896,80,306,305,22.46101433707265
2020-11-01,geo_4,8822,1243,47,306,305,40.12417704608958
2020-11-01,geo_5,9327,1012,32,306,305,24.214700590735692
2020-11-01,geo_6,18083,2128,102,306,305,26.879646004227112
2020-11-01,geo_7,14087,1782,75,306,305,31.8933025256057
2020-11-01,geo_8,7871,981,33,306,305,32.340697687345816
2020-11-01,geo_9,12701,1391,64,306,305,24.036215604487438
2020-11-02,geo_0,11617,162,5,307,306,1.8987822272061747
2020-11-02,geo_1,8531,873,53,307,306,22.419087796087158
2020-11-02,geo_2,12543,1625,94,307,306,33.48877093616002
2020-11-02,geo_3,16089,1674,89,307,306,21.852618684387505
2020-11-02,geo_4,7441,1103,61,307,306,40.194038077838094
2020-11-02,geo_5,8252,935,44,307,306,24.325319066749223
2020-11-02,geo_6,17152,2086,113,307,306,26.64224100804604
2020-11-02,geo_7,13264,1625,87,307,306,32.16428013269443
2020-11-02,geo_8,6200,806,41,307,306,32.337995368933974
2020-11-02,geo_9,11733,1280,72,307,306,24.341612001466018
2020-11-03,geo_0,12402,171,28,308,307,1.8559317052810655
2020-11-03,geo_1,9012,865,72,308,307,18.416210318601625
2020-11-03,geo_2,12678,1576,133,308,307,27.921141509246628
2020-11-03,geo_3,16502,1586,117,308,307,18.46426027129344
2020-11-03,geo_4,8496,1124,113,308,307,34.29849305929131
2020-11-03,geo_5,8200,853,77,308,307,20.61077045556275
2020-11-03,geo_6,17596,1914,178,308,307,22.08607833598525
2020-11-03,geo_7,13611,1719,162,308,307,27.216507875659374
2020-11-03,geo_8,6948,810,76,308,307,28.01291885495183
2020-11-03,geo_9,12556,1302,111,308,307,20.95598919258801
2020-11-04,geo_0,13504,245,20,309,308,2.3408885473820504
2020-11-04,geo_1,11089,1081,89,309,308,18.98886219815629
2020-11-04,geo_2,15466,1907,172,309,308,28.852631195858905
2020-11-04,geo_3,18714,1826,168,309,308,19.2154459189413
2020-11-04,geo_4,9773,1323,103,309,308,34.79152890837802
2020-11-04,geo_5,10312,1037,96,309,308,21.354747258306475
2020-11-04,geo_6,18959,1989,177,309,308,21.7587449510186
2020-11-04,geo_7,15637,1803,157,309,308,26.67714134545434
2020-11-04,geo_8,9453,1143,107,309,308,28.300631055025203
2020-11-04,geo_9,14325,1459,112,309,308,21.201619970070823
2020-11-05,geo_0,16011,318,20,310,309,2.2783352863347264
2020-11-05,geo_1,13009,1301,89,310,309,19.609864855278307
2020-11-05,geo_2,17115,2169,143,310,309,28.130917550138374
2020-11-05,geo_3,20425,1990,157,310,309,19.15962174604655
2020-11-05,geo_4,12417,1703,111,310,309,34.756928031319276
2020-11-05,geo_5,12592,1318,93,310,309,20.744473295265568
2020-11-05,geo_6,21742,2307,173,310,309,22.717791304950413
2020-11-05,geo_7,17226,1999,150,310,309,26.207510138540385
2020-11-05,geo_8,11512,1409,96,310,309,28.213849318857253
2020-11-05,geo_9,16063,1660,129,310,309,21.86510763879694
2020-11-06,geo_0,16266,340,20,311,310,2.808849626104399
2020-11-06,geo_1,14058,1374,69,311,310,19.261955821872686
2020-11-06,geo_2,17480,2051,109,311,310,28.67996731868363
2020-11-06,geo_3,21339,2163,125,311,310,19.51414613828103
2020-11-06,geo_4,12881,1748,100,311,310,36.129426519493045
2020-11-06,geo_5,12716,1281,69,311,310,21.152424244235206
2020-11-06,geo_6,21942,2414,144,311,310,22.856920357959893
2020-11-06,geo_7,17925,2031,82,311,310,25.987313311711173
2020-11-06,geo_8,11478,1448,86,311,310,28.047224196486674
2020-11-06,geo_9,17036,1753,101,311,310,21.659809907330356
2020-11-07,geo_0,15555,427,16,312,311,3.699867842560522
2020-11-07,geo_1,12371,1181,43,312,311,19.475109039684106
2020-11-07,geo_2,16558,2087,92,312,311,29.168370129726
2020-11-07,geo_3,19615,2026,101,312,311,20.478858364805028
2020-11-07,geo_4,12299,1621,81,312,311,35.154167027472646
2020-11-07,geo_5,12086,1254,61,312,311,21.995833739156495
2020-11-07,geo_6,21047,2360,116,312,311,23.09232390247493
2020-11-07,geo_7,16963,1996,86,312,311,26.410863306992997
2020-11-07,geo_8,10983,1258,45,312,311,27.83651573867651
2020-11-07,geo_9,15875,1642,87,312,311,21.48781073820832
2020-11-08,geo_0,13038,450,22,313,312,4.147629597276458
2020-11-08,geo_1,10350,1130,53,313,312,20.86945968265161
2020-11-08,geo_2,14296,1769,104,313,312,29.873672817315082
2020-11-08,geo_3,18697,1972,112,313,312,21.31705627927208
2020-11-08,geo_4,9905,1305,69,313,312,35.26002448246017
2020-11-08,geo_5,9195,945,55,313,312,21.897589750122513
2020-11-08,geo_6,18677,1958,96,313,312,22.90747333315134
2020-11-08,geo_7,15095,1776,100,313,312,26.370616480255705
2020-11-08,geo_8,8585,997,53,313,312,27.011508156176905
2020-11-08,geo_9,13720,1419,74,313,312,21.328783120432806
2020-11-09,geo_0,12102,326,25,314,313,4.068560394566268
2020-11-09,geo_1,8821,913,58,314,313,20.981615028004093
2020-11-09,geo_2,13327,1728,107,314,313,30.140959097441783
2020-11-09,geo_3,17558,1900,113,314,313,21.701463713366127
2020-11-09,geo_4,8720,1179,85,314,313,35.45220470124424
2020-11-09,geo_5,8194,899,64,314,313,21.806511144733616
2020-11-09,geo_6,17794,1823,120,314,313,22.129090197033122
2020-11-09,geo_7,13263,1618,107,314,313,26.284614728039408
2020-11-09,geo_8,7627,857,52,314,313,26.724456492973804
2020-11-09,geo_9,12416,1295,82,314,313,21.763016090497132
2020-11-10,geo_0,12845,425,27,315,314,4.721984384145947
2020-11-10,geo_1,9622,1010,85,315,314,21.64842263966502
2020-11-10,geo_2,13896,1708,126,315,314,30.718516090717532
2020-11-10,geo_3,17395,1836,160,315,314,21.83553175512579
2020-11-10,geo_4,9433,1301,114,315,314,35.38855968532541
2020-11-10,geo_5,8910,912,75,315,314,21.63029256711685
2020-11-10,geo_6,18024,1929,150,315,314,21.57628451266821
2020-11-10,geo_7,13870,1676,138,315,314,26.97986073776033
2020-11-10,geo_8,7818,930,81,315,314,26.833969921312033
2020-11-10,geo_9,12986,1332,104,315,314,21.338717388407794
2020-11-11,geo_0,14273,444,41,316,315,4.505102110119208
2020-11-11,geo_1,11653,1231,98,316,315,21.410056410205044
2020-11-11,geo_2,16128,2027,158,316,315,30.93668842941088
2020-11-11,geo_3,19440,2108,141,316,315,22.56765478022594
2020-11-11,geo_4,11259,1522,114,316,315,35.40949839972055
2020-11-11,geo_5,11145,1116,75,316,315,20.698959330921696
2020-11-11,geo_6,20188,2187,174,316,315,21.680194936837093
2020-11-11,geo_7,15827,1931,155,316,315,27.098659517925245
2020-11-11,geo_8,9642,1050,72,316,315,26.915985114887754
2020-11-11,geo_9,14855,1532,117,316,315,21.22144026419359
2020-11-12,geo_0,16401,560,42,317,316,4.807684313087179
2020-11-12,geo_1,13539,1501,125,317,316,21.63576254423566
2020-11-12,geo_2,17667,2331,164,317,316,31.11842883896477
2020-11-12,geo_3,21897,2411,197,317,316,22.969838011529607
2020-11-12,geo_4,13455,1852,142,317,316,35.3870329366663
2020-11-12,geo_5,13409,1417,98,317,316,20.64811747618721
2020-11-12,geo_6,21834,2340,148,317,316,22.5662292045067
2020-11-12,geo_7,17791,2144,161,317,316,27.57272542255279
2020-11-12,geo_8,11897,1366,96,317,316,27.521456748800933
2020-11-12,geo_9,16942,1726,122,317,316,22.02844411790642
2020-11-13,geo_0,17010,640,42,318,317,5.261940415759003
2020-11-13,geo_1,13988,1510,85,318,317,22.290030132012276
2020-11-13,geo_2,17992,2276,132,318,317,30.520329278259602
2020-11-13,geo_3,22231,2400,148,318,317,23.26517224649827
2020-11-13,geo_4,14033,1931,102,318,317,35.48556478184643
2020-11-13,geo_5,13969,1441,97,318,317,21.676850628900297
2020-11-13,geo_6,22530,2395,163,318,317,23.22341787755503
2020-11-13,geo_7,18963,2284,125,318,317,27.449305386285648
2020-11-13,geo_8,12994,1543,117,318,317,27.897298575910412
2020-11-13,geo_9,17522,1737,114,318,317,22.303656512955005
2020-11-14,geo_0,16175,617,30,319,318,5.677739617547662
2020-11-14,geo_1,12957,1285,65,319,318,21.968048395341516
2020-11-14,geo_2,16972,2138,88,319,318,30.889255999422517
2020-11-14,geo_3,21589,2360,125,319,318,23.341676000829633
2020-11-14,geo_4,12158,1587,78,319,318,35.81404951403777
2020-11-14,geo_5,12308,1286,80,319,318,21.501917927246655
2020-11-14,geo_6,21678,2362,117,319,318,23.12157282407891
2020-11-14,geo_7,17565,2119,105,319,318,28.225371243207633
2020-11-14,geo_8,11110,1318,65,319,318,27.558344503209284
2020-11-14,geo_9,16631,1734,88,319,318,22.0034992981747
2020-11-15,geo_0,14273,563,28,320,319,5.837866131533403
2020-11-15,geo_1,11249,1203,58,320,319,21.76684355669104
2020-11-15,geo_2,15382,1953,90,320,319,30.632939725137064
2020-11-15,geo_3,19505,2202,91,320,319,23.582049050989284
2020-11-15,geo_4,10429,1397,60,320,319,35.246079873623934
2020-11-15,geo_5,10486,1106,51,320,319,21.182500128129043
2020-11-15,geo_6,19242,2203,105,320,319,24.33656124104458
2020-11-15,geo_7,15548,1891,76,320,319,28.641529913150393
2020-11-15,geo_8,9003,1092,58,320,319,27.369192309534636
2020-11-15,geo_9,14407,1535,77,320,319,22.39860923481253
2020-11-16,geo_0,12536,552,37,321,320,6.3046724472172
2020-11-16,geo_1,9192,996,47,321,320,22.44603262184591
2020-11-16,geo_2,13100,1683,93,321,320,30.752779492538544
2020-11-16,geo_3,17380,1971,134,321,320,24.255328263626748
2020-11-16,geo_4,9491,1228,64,321,320,34.40866404921453
2020-11-16,geo_5,9347,907,51,321,320,20.836153530771583
2020-11-16,geo_6,18330,2056,119,321,320,24.60363128790413
2020-11-16,geo_7,14040,1731,106,321,320,28.989984229047213
2020-11-16,geo_8,7606,894,54,321,320,27.094681275623966
2020-11-16,geo_9,12449,1327,71,321,320,22.71154428954209
2020-11-17,geo_0,13151,561,46,322,321,6.173063727751381
2020-11-17,geo_1,10540,1160,101,322,321,22.486723168413608
2020-11-17,geo_2,13616,1686,130,322,321,31.44575022738136
2020-11-17,geo_3,18312,2028,166,322,321,24.89196851009887
2020-11-17,geo_4,9440,1222,105,322,321,34.089132257015834
2020-11-17,geo_5,9651,989,95,322,321,20.486526200632017
2020-11-17,geo_6,19041,2134,185,322,321,24.58031846625035
2020-11-17,geo_7,14848,1919,160,322,321,29.157411284757174
2020-11-17,geo_8,8336,989,94,322,321,26.944309677263675
2020-11-17,geo_9,13221,1461,123,322,321,23.412259600141343
2020-11-18,geo_0,15408,716,74,323,322,6.524192905236283
2020-11-18,geo_1,11802,1264,105,323,322,22.866076880175985
2020-11-18,geo_2,15791,1987,179,323,322,30.990183152134485
2020-11-18,geo_3,21011,2429,208,323,322,25.654878537898952
2020-11-18,geo_4,11782,1494,160,323,322,32.85519002061644
2020-11-18,geo_5,11682,1097,105,323,322,21.079696130196282
2020-11-18,geo_6,20861,2370,223,323,322,25.226839748687624
2020-11-18,geo_7,16673,1998,203,323,322,29.11912594958234
2020-11-18,geo_8,10550,1288,112,323,322,27.756492948381545
2020-11-18,geo_9,15865,1810,171,323,322,23.558226445259756
2020-11-19,geo_0,17849,778,66,324,323,6.7299245273351405
2020-11-19,geo_1,14058,1526,146,324,323,23.209252417554296
2020-11-19,geo_2,18030,2371,190,324,323,32.758250051575786
2020-11-19,geo_3,22532,2668,250,324,323,26.503411567738283
2020-11-19,geo_4,14311,1907,170,324,323,33.37900056200781
2020-11-19,geo_5,13917,1398,124,324,323,20.796538856373562
2020-11-19,geo_6,22832,2716,246,324,323,25.47504982464646
2020-11-19,geo_7,18144,2298,212,324,323,28.88755276328076
2020-11-19,geo_8,12834,1537,158,324,323,28.340386110615114
2020-11-19,geo_9,17257,1994,190,324,323,23.803055730214528
2020-11-20,geo_0,17930,804,55,325,324,6.339225770733947
2020-11-20,geo_1,14411,1598,102,325,324,23.420290861567725
2020-11-20,geo_2,19084,2493,175,325,324,32.50536261034498
2020-11-20,geo_3,22610,2668,174,325,324,26.75235159672662
2020-11-20,geo_4,14148,1939,124,325,324,33.11977466647522
2020-11-20,geo_5,14781,1483,105,325,324,20.98059546366558
2020-11-20,geo_6,23087,2667,170,325,324,26.023714084295804
2020-11-20,geo_7,19252,2460,152,325,324,29.03305393363785
2020-11-20,geo_8,13001,1534,112,325,324,28.314854429155787
2020-11-20,geo_9,17625,2004,121,325,324,24.076334596146552
2020-11-21,geo_0,17028,821,23,326,325,6.856396403848305
2020-11-21,geo_1,13107,1381,48,326,325,23.03421149832462
2020-11-21,geo_2,17490,2265,78,326,325,32.80452471423177
2020-11-21,geo_3,22133,2584,107,326,325,27.581440393898333
2020-11-21,geo_4,13178,1715,53,326,325,33.5739548708327
2020-11-21,geo_5,13466,1416,65,326,325,21.17682428719374
2020-11-21,geo_6,21784,2547,94,326,325,26.513996942104086
2020-11-21,geo_7,17644,2152,86,326,325,29.428338481634498
2020-11-21,geo_8,12234,1510,61,326,325,28.858613355688654
2020-11-21,geo_9,17074,1850,60,326,325,23.233025417783935
2020-11-22,geo_0,15227,670,57,327,326,6.245241936583864
2020-11-22,geo_1,11690,1292,89,327,326,23.701151646840696
2020-11-22,geo_2,15775,2097,145,327,326,32.217708888235194
2020-11-22,geo_3,19577,2347,175,327,326,27.949491369218567
2020-11-22,geo_4,10785,1522,110,327,326,33.56229793015668
2020-11-22,geo_5,11420,1142,72,327,326,20.843097578721416
2020-11-22,geo_6,19896,2400,171,327,326,26.856197488330032
2020-11-22,geo_7,16050,1967,153,327,326,29.694877682151947
2020-11-22,geo_8,10340,1267,88,327,326,30.077766231647217
2020-11-22,geo_9,15540,1694,124,327,326,23.086269341177626
2020-11-23,geo_0,13333,628,33,328,327,7.127847995782131
2020-11-23,geo_1,9825,1062,58,328,327,24.038885209458627
2020-11-23,geo_2,14044,1795,119,328,327,32.04999454234563
2020-11-23,geo_3,18454,2293,142,328,327,28.513342473876857
2020-11-23,geo_4,10138,1329,81,328,327,34.0065344799927
2020-11-23,geo_5,9498,1027,67,328,327,21.022386550252406
2020-11-23,geo_6,18317,2129,132,328,327,27.153665336454676
2020-11-23,geo_7,15128,1807,103,328,327,29.55937582099735
2020-11-23,geo_8,8686,1065,66,328,327,29.825860681915856
2020-11-23,geo_9,13729,1585,98,328,327,23.628615967291275
2020-11-24,geo_0,14243,680,58,329,328,7.17539585739753
2020-11-24,geo_1,10344,1231,82,329,328,24.1573515909416
2020-11-24,geo_2,15109,1948,143,329,328,32.349663926653754
2020-11-24,geo_3,18673,2308,164,329,328,28.807149803948718
2020-11-24,geo_4,10143,1310,97,329,328,33.45022720622342
2020-11-24,geo_5,10644,1123,95,329,328,21.823868581196113
2020-11-24,geo_6,19158,2352,187,329,328,27.375510141756468
2020-11-24,geo_7,16064,1979,150,329,328,29.617999195330135
2020-11-24,geo_8,9181,1182,97,329,328,30.19926743948014
2020-11-24,geo_9,14130,1562,125,329,328,23.90647778688969
2020-11-25,geo_0,15839,840,75,330,329,7.715406536748907
2020-11-25,geo_1,12828,1409,107,330,329,24.58183229950206
2020-11-25,geo_2,16463,2038,180,330,329,32.865302797895154
2020-11-25,geo_3,20582,2624,260,330,329,29.640740332839925
2020-11-25,geo_4,12347,1612,136,330,329,34.04737932781554
2020-11-25,geo_5,12274,1315,118,330,329,21.898965343641816
2020-11-25,geo_6,21546,2563,229,330,329,26.972241986350664
2020-11-25,geo_7,17434,2208,220,330,329,30.608801692128534
2020-11-25,geo_8,11610,1418,134,330,329,30.235380482381817
2020-11-25,geo_9,15587,1732,143,330,329,23.82647517060775
2020-11-26,geo_0,17690,868,48,331,330,7.000485371857167
2020-11-26,geo_1,14929,1712,135,331,330,24.90353985780011
2020-11-26,geo_2,18878,2514,208,331,330,33.09342017730737
2020-11-26,geo_3,22415,2628,183,331,330,29.038208019488067
2020-11-26,geo_4,14770,1888,165,331,330,34.42634122156334
2020-11-26,geo_5,14746,1562,114,331,330,21.80219428098066
2020-11-26,geo_6,23574,2866,216,331,330,28.472511766958803
2020-11-26,geo_7,18820,2406,180,331,330,30.477979302594573
2020-11-26,geo_8,13441,1651,129,331,330,30.16975065795972
2020-11-26,geo_9,18266,2053,152,331,330,23.54259966556238
2020-11-27,geo_0,19115,957,56,332,331,7.789835839968314
2020-11-27,geo_1,15777,1838,101,332,331,24.866612108931605
2020-11-27,geo_2,19863,2549,142,332,331,32.88160256342585
2020-11-27,geo_3,23815,2948,173,332,331,29.54364938495366
2020-11-27,geo_4,14469,1947,110,332,331,33.88548165495924
2020-11-27,geo_5,15075,1583,76,332,331,22.264066479722143
2020-11-27,geo_6,24130,2943,175,332,331,29.51526088754653
2020-11-27,geo_7,20070,2506,162,332,331,30.912103175077732
2020-11-27,geo_8,13479,1723,104,332,331,30.63766575625496
2020-11-27,geo_9,18617,2088,115,332,331,24.128110955231968
2020-11-28,geo_0,17790,975,65,333,332,8.79208492103802
2020-11-28,geo_1,14316,1658,80,333,332,25.618021193944543
2020-11-28,geo_2,18290,2427,157,333,332,33.249055188155275
2020-11-28,geo_3,22870,2931,171,333,332,30.144510680082018
2020-11-28,geo_4,13880,1822,111,333,332,33.58883592338682
2020-11-28,geo_5,13689,1483,104,333,332,22.798535030278714
2020-11-28,geo_6,23077,2938,173,333,332,29.161482185459928
2020-11-28,geo_7,18533,2355,151,333,332,30.87638660188197
2020-11-28,geo_8,12406,1572,73,333,332,29.242362478883933
2020-11-28,geo_9,17146,1846,103,333,332,24.4762884417211
2020-11-29,geo_0,15390,913,41,334,333,8.614545506296276
2020-11-29,geo_1,12334,1428,84,334,333,26.31707640998551
2020-11-29,geo_2,15794,2117,124,334,333,33.588766250781816
2020-11-29,geo_3,20304,2536,117,334,333,30.852444814034488
2020-11-29,geo_4,11482,1486,90,334,333,33.19038274128834
2020-11-29,geo_5,11133,1225,65,334,333,23.461073162630402
2020-11-29,geo_6,20164,2508,124,334,333,30.360378530448784
2020-11-29,geo_7,16600,2159,110,334,333,31.40325378355938
2020-11-29,geo_8,10787,1335,70,334,333,29.780545148934596
2020-11-29,geo_9,15608,1761,92,334,333,24.705550085811307
2020-11-30,geo_0,13530,770,54,335,334,8.49363358582427
2020-11-30,geo_1,10238,1197,92,335,334,26.83819990896958
2020-11-30,geo_2,14856,1989,125,335,334,32.97736093835076
2020-11-30,geo_3,19114,2421,150,335,334,30.78644863613023
2020-11-30,geo_4,10483,1344,100,335,334,32.44524696699968
2020-11-30,geo_5,10408,1147,72,335,334,23.24963762390213
2020-11-30,geo_6,19822,2584,171,335,334,30.82436275849621
2020-11-30,geo_7,14935,2011,126,335,334,31.797756319913358
2020-11-30,geo_8,9325,1182,79,335,334,29.94606463864724
2020-11-30,geo_9,13965,1601,102,335,334,24.932237903908426
2020-12-01,geo_0,14748,769,43,336,335,7.689179583803434
2020-12-01,geo_1,11340,1323,75,336,335,26.789520553989554
2020-12-01,geo_2,14789,1923,136,336,335,32.77537266671485
2020-12-01,geo_3,19433,2449,148,336,335,30.596825640533844
2020-12-01,geo_4,10545,1387,63,336,335,32.88250618437511
2020-12-01,geo_5,10959,1188,66,336,335,22.956853886687526
2020-12-01,geo_6,19620,2359,142,336,335,30.66200780898662
2020-12-01,geo_7,15930,2008,115,336,335,30.893075401149602
2020-12-01,geo_8,9307,1137,73,336,335,29.93614983668888
2020-12-01,geo_9,14800,1702,95,336,335,24.526860938131165
2020-12-02,geo_0,16906,926,87,337,336,7.864350659396056
2020-12-02,geo_1,13838,1640,138,337,336,26.448678031336
2020-12-02,geo_2,17469,2311,211,337,336,32.963418230705706
2020-12-02,geo_3,21310,2779,247,337,336,30.661450908044372
2020-12-02,geo_4,12189,1595,148,337,336,33.853109459915835
2020-12-02,geo_5,12978,1414,146,337,336,23.340045288029128
2020-12-02,geo_6,21828,2709,268,337,336,29.87923399496689
2020-12-02,geo_7,17785,2150,214,337,336,30.39656810241963
2020-12-02,geo_8,11348,1431,124,337,336,30.098019901905317
2020-12-02,geo_9,16415,1809,167,337,336,24.19756874252776
2020-12-03,geo_0,18204,837,55,338,337,6.512868235052929
2020-12-03,geo_1,15812,1843,107,338,337,27.255313020846906
2020-12-03,geo_2,18955,2482,166,338,337,33.45643252695731
2020-12-03,geo_3,23778,3040,224,338,337,31.05601008775187
2020-12-03,geo_4,14469,1917,144,338,337,33.681183389287
2020-12-03,geo_5,14923,1673,102,338,337,23.68561914726874
2020-12-03,geo_6,23759,2961,205,338,337,29.66119992189258
2020-12-03,geo_7,20052,2485,169,338,337,30.632058281078187
2020-12-03,geo_8,14098,1714,119,338,337,29.769154104358705
2020-12-03,geo_9,19006,2252,172,338,337,25.088475610846416
2020-12-04,geo_0,19670,863,48,339,338,5.857630053289402
2020-12-04,geo_1,16347,2018,132,339,338,28.000512982776094
2020-12-04,geo_2,20357,2740,165,339,338,33.605966820088206
2020-12-04,geo_3,24560,3030,175,339,338,30.94249657943922
2020-12-04,geo_4,15295,2070,137,339,338,33.89361920405649
2020-12-04,geo_5,15611,1726,105,339,338,24.18122752594761
2020-12-04,geo_6,23999,3002,184,339,338,30.47586702358492
2020-12-04,geo_7,20004,2529,173,339,338,30.918862026573112
2020-12-04,geo_8,14753,1827,108,339,338,29.452437362737182
2020-12-04,geo_9,18968,2115,143,339,338,25.24623037636748
2020-12-05,geo_0,18149,840,47,340,339,6.893136531147258
2020-12-05,geo_1,14944,1831,109,340,339,28.800657321942477
2020-12-05,geo_2,19048,2496,135,340,339,34.18765046694123
2020-12-05,geo_3,23177,2977,151,340,339,31.468761214829517
2020-12-05,geo_4,13835,1827,98,340,339,34.36952849083976
2020-12-05,geo_5,13813,1567,81,340,339,24.886789205399186
2020-12-05,geo_6,23226,2997,150,340,339,30.37604592711341
2020-12-05,geo_7,18540,2349,135,340,339,30.368773431968677
2020-12-05,geo_8,12396,1577,81,340,339,29.612826765657573
2020-12-05,geo_9,17636,1940,107,340,339,24.964607730512718
2020-12-06,geo_0,16054,741,30,341,340,6.4900221500480315
2020-12-06,geo_1,12606,1543,75,341,340,28.564126644970663
2020-12-06,geo_2,16292,2170,101,341,340,35.55489137372928
2020-12-06,geo_3,20724,2686,167,341,340,31.66250279803868
2020-12-06,geo_4,11905,1565,71,341,340,34.67397254999931
2020-12-06,geo_5,11572,1283,70,341,340,24.399097963150457
2020-12-06,geo_6,21287,2609,144,341,340,29.57991934405825
2020-12-06,geo_7,17250,2161,111,341,340,30.083980328815763
2020-12-06,geo_8,11095,1377,46,341,340,30.455124442643825
2020-12-06,geo_9,15368,1744,94,341,340,25.256198503667882
2020-12-07,geo_0,14864,736,33,342,341,6.911063187069875
2020-12-07,geo_1,11324,1341,97,342,341,29.05438256008003
2020-12-07,geo_2,15075,2075,136,342,341,35.3811441154336
2020-12-07,geo_3,19566,2499,157,342,341,32.47948498765206
2020-12-07,geo_4,11049,1486,96,342,341,34.47842570170559
2020-12-07,geo_5,10764,1207,69,342,341,25.22307111394112
2020-12-07,geo_6,20066,2492,173,342,341,29.924138943870044
2020-12-07,geo_7,16142,2034,120,342,341,29.31153127420294
2020-12-07,geo_8,9973,1294,77,342,341,30.20169258322724
2020-12-07,geo_9,14556,1670,99,342,341,24.485528555715533
2020-12-08,geo_0,14879,728,59,343,342,7.611861397368279
2020-12-08,geo_1,11481,1433,115,343,342,29.160417768507273
2020-12-08,geo_2,15491,2100,213,343,342,34.38631007199269
2020-12-08,geo_3,20062,2625,206,343,342,32.787744797970475
2020-12-08,geo_4,11891,1608,120,343,342,34.328133008294614
2020-12-08,geo_5,11763,1371,108,343,342,24.599457643628135
2020-12-08,geo_6,20077,2548,229,343,342,30.883575887441385
2020-12-08,geo_7,16330,2067,184,343,342,29.484654371102472
2020-12-08,geo_8,9796,1178,94,343,342,30.172988287215517
2020-12-08,geo_9,15611,1788,160,343,342,24.405027950302042
2020-12-09,geo_0,17313,799,83,344,343,6.971863276656916
2020-12-09,geo_1,13854,1667,146,344,343,28.624046629977983
2020-12-09,geo_2,17926,2422,215,344,343,35.145586310256135
2020-12-09,geo_3,21990,2842,245,344,343,32.668648252284875
2020-12-09,geo_4,13535,1817,161,344,343,34.45495908468229
2020-12-09,geo_5,12788,1440,125,344,343,23.69308465045735
2020-12-09,geo_6,22334,2831,235,344,343,30.342440986099287
2020-12-09,geo_7,18567,2354,228,344,343,29.906518445573468
2020-12-09,geo_8,12303,1602,137,344,343,30.477364230108794
2020-12-09,geo_9,17097,1996,163,344,343,25.398410651178388
2020-12-10,geo_0,19310,984,70,345,344,7.757542856378717
2020-12-10,geo_1,15331,1828,122,345,344,28.622169700690808
2020-12-10,geo_2,19303,2590,196,345,344,35.49643705161804
2020-12-10,geo_3,24160,3174,240,345,344,32.62572604696702
2020-12-10,geo_4,15497,2150,138,345,344,35.59573378957339
2020-12-10,geo_5,15299,1742,124,345,344,24.38096181266812
2020-12-10,geo_6,24113,3001,221,345,344,30.542727889501528
2020-12-10,geo_7,20253,2520,167,345,344,30.121226837510388
2020-12-10,geo_8,14004,1826,122,345,344,31.312892700013208
2020-12-10,geo_9,19193,2210,162,345,344,25.802453357300273
2020-12-11,geo_0,19062,1063,52,346,345,8.648697769071417
2020-12-11,geo_1,16617,2011,111,346,345,27.636478726009365
2020-12-11,geo_2,20080,2693,155,346,345,35.83906106516756
2020-12-11,geo_3,24747,3217,196,346,345,32.48100326998378
2020-12-11,geo_4,16357,2165,121,346,345,36.58494925851781
2020-12-11,geo_5,15336,1747,79,346,345,25.265187649621538
2020-12-11,geo_6,24167,3024,159,346,345,30.67220395098751
2020-12-11,geo_7,20931,2713,135,346,345,31.001186417622673
2020-12-11,geo_8,14718,1883,104,346,345,32.3152154736849
2020-12-11,geo_9,20073,2342,110,346,345,25.951548883634953
2020-12-12,geo_0,18589,1180,65,347,346,9.994228941879417
2020-12-12,geo_1,15195,1851,113,347,346,27.72967893078858
2020-12-12,geo_2,19143,2545,138,347,346,35.841530415528894
2020-12-12,geo_3,23219,3023,184,347,346,33.02463411647221
2020-12-12,geo_4,14353,2036,137,347,346,36.51682032891315
2020-12-12,geo_5,14427,1674,97,347,346,25.41662399134251
2020-12-12,geo_6,23262,2981,161,347,346,31.487677924157982
2020-12-12,geo_7,19462,2580,136,347,346,31.120657145250142
2020-12-12,geo_8,12980,1709,102,347,346,31.576217363803067
2020-12-12,geo_9,18911,2216,153,347,346,26.244823106390687
